fname,bbox_n,bbox_w,bbox_h
train-09806,17,64.645684410544,27.82000732421875
train-09807,15,25.648877080281572,16.071712239583334
train-09808,10,68.51302108764648,16.714574432373052
train-09809,0,0.0,0.0
train-09810,12,96.06436411539715,35.83592065175374
train-09811,23,72.417433531388,31.028188290803328
train-09812,8,51.40725135803223,14.24105441570282
train-09813,12,92.27936299641928,31.81796010335286
train-09814,3,244.6962432861328,78.67423502604167
train-09815,40,73.87864170074462,34.86526718139648
train-09816,0,0.0,0.0
train-09817,84,50.48934845697311,18.396669387817386
train-09818,26,26.78147015204797,11.98648452758789
train-09819,0,0.0,0.0
train-09820,10,51.68246459960938,31.550787734985352
train-09821,17,75.00561792710248,40.578055886661296
train-09822,6,162.84988149007162,37.042030334472656
train-09823,45,61.767730924818245,18.282131110297307
train-09824,2,28.0,12.0
train-09825,3,89.39613850911456,70.09508260091145
train-09826,13,92.87070641150841,33.194688650277946
train-09827,17,25.05796028585995,18.92890122357537
train-09828,15,145.09172770182292,42.88814290364584
train-09829,0,0.0,0.0
train-09830,13,173.10435837965744,44.76376225398137
train-09831,3,20.885513305664066,26.43156941731771
train-09832,0,0.0,0.0
train-09833,28,77.61497960771833,21.55200903756278
train-09834,3,173.6551411946615,31.786631266276046
train-09835,11,78.56455577503552,52.44481173428622
train-09836,18,67.10724809434679,20.381834877861873
train-09837,102,56.796122008678964,21.13276128207936
train-09838,24,45.96279752254486,23.21030616760254
train-09839,15,39.23632628122966,9.699610392252604
train-09840,1,34.66666793823242,14.666667938232422
train-09841,20,45.936091232299795,30.067979049682613
train-09842,0,0.0,0.0
train-09843,0,0.0,0.0
train-09844,0,0.0,0.0
train-09845,1,21.33334350585937,16.0
train-09846,15,53.65872344970703,17.193446350097656
train-09847,2,96.88860321044922,27.642333984375
train-09848,0,0.0,0.0
train-09849,1,17.333335876464847,50.66665649414063
train-09850,33,58.8058388449929,21.96265544313373
train-09851,3,64.80471038818361,17.321331024169922
train-09852,5,43.960696411132815,17.47978515625
train-09853,6,63.76895777384439,27.853260040283203
train-09854,0,0.0,0.0
train-09855,5,102.87741394042969,75.24721374511721
train-09856,16,39.35663986206055,17.220108211040493
train-09857,0,0.0,0.0
train-09858,19,45.803371830990436,16.710641559801605
train-09859,0,0.0,0.0
train-09860,1,23.708038330078125,126.02835845947266
train-09861,27,56.49786461724175,28.51960132740162
train-09862,0,0.0,0.0
train-09863,0,0.0,0.0
train-09864,14,157.54931695120675,56.33357729230608
train-09865,0,0.0,0.0
train-09866,1,93.20580291748048,16.42333984375
train-09867,0,0.0,0.0
train-09868,1,17.333335876464847,10.666656494140623
train-09869,2,20.222671508789066,63.19975852966309
train-09870,11,71.56432689319958,36.84388316761363
train-09871,5,61.68902130126954,17.55626220703125
train-09872,2,409.0243682861328,14.280746459960938
train-09873,22,37.96624513105913,20.80288245461204
train-09874,33,32.715735868974164,11.927177082408562
train-09875,7,142.46455819266183,44.9769537789481
train-09876,8,27.51740264892578,17.114850521087643
train-09877,0,0.0,0.0
train-09878,0,0.0,0.0
train-09879,15,105.3132723490397,36.538386535644534
train-09880,0,0.0,0.0
train-09881,0,0.0,0.0
train-09882,7,42.88348143441336,21.71419743129185
train-09883,0,0.0,0.0
train-09884,0,0.0,0.0
train-09885,16,86.52270174026489,35.681425929069526
train-09886,4,173.17376708984375,64.38539123535156
train-09887,0,0.0,0.0
train-09888,73,52.70138939112833,19.169920281188126
train-09889,26,76.84595724252554,43.85540918203501
train-09890,4,49.19662857055664,28.032655715942386
train-09891,25,59.74440948486328,14.3514453125
train-09892,14,58.307005746024,20.247573035103933
train-09893,3,77.4465840657552,84.0340576171875
train-09894,0,0.0,0.0
train-09895,49,81.99353307607224,28.710707781266194
train-09896,11,31.48739207874645,19.90861649946733
train-09897,3,226.65939331054688,113.8623504638672
train-09898,9,60.754150390625,31.64135381910536
train-09899,4,99.99999618530272,32.0
train-09900,8,26.84444808959961,12.761252403259276
train-09901,32,37.73734664916992,15.774537920951845
train-09902,7,165.60096958705358,68.71633202689034
train-09903,15,74.92136535644529,19.893295415242516
train-09904,0,0.0,0.0
train-09905,0,0.0,0.0
train-09906,60,74.64847730000814,22.405556297302248
train-09907,14,34.24606704711914,17.232681274414062
train-09908,21,101.67268544151669,38.25856672014509
train-09909,8,85.30883836746216,15.820880889892578
train-09910,6,37.68642044067383,14.35816478729248
train-09911,6,46.73417282104492,13.960140228271484
train-09912,36,63.95692708757189,26.97022247314453
train-09913,32,35.300140142440796,9.86170655488968
train-09914,1,499.8235168457031,128.60630798339844
train-09915,25,44.36991928100585,24.4526220703125
train-09916,2,33.211427688598626,13.284046173095705
train-09917,13,59.77306365966797,22.436088121854343
train-09918,36,65.42614126205443,19.91626893149482
train-09919,23,64.07238238790761,16.920364670131516
train-09920,8,63.78145217895508,23.474910736083984
train-09921,1,113.14874267578124,31.21299743652344
train-09922,7,60.209266662597656,23.56431361607143
train-09923,4,13.180191040039062,8.918914794921875
train-09924,6,31.218198140462235,19.9078852335612
train-09925,35,39.656466238839286,13.219892065865652
train-09926,8,108.45921516418457,49.27299118041992
train-09927,3,39.11110432942709,18.666656494140625
train-09928,0,0.0,0.0
train-09929,0,0.0,0.0
train-09930,16,72.27954244613646,29.79985737800598
train-09931,26,100.76279684213492,26.32039605654203
train-09932,4,66.50496673583984,26.88787078857422
train-09933,5,43.07655029296875,23.974462890625
train-09934,13,80.70555995060847,68.49531437800479
train-09935,27,46.46401921025029,11.64300537109375
train-09936,0,0.0,0.0
train-09937,17,57.388346167171704,12.82323298734777
train-09938,4,72.29487991333008,34.310958862304695
train-09939,22,71.0615661794489,41.79927895285866
train-09940,2,472.958740234375,70.9322509765625
train-09941,2,57.46647644042969,135.16793060302734
train-09942,26,127.31997695335976,41.9626350402832
train-09943,0,0.0,0.0
train-09944,8,59.26835346221924,26.739778757095337
train-09945,19,82.68397421585888,23.89549014442845
train-09946,3,154.66666666666666,68.0
train-09947,4,45.62109375,18.023235321044922
train-09948,5,68.20089111328124,17.442196655273438
train-09949,0,0.0,0.0
train-09950,0,0.0,0.0
train-09951,14,60.19098826817104,13.661849090031215
train-09952,3,7.555572509765625,26.666646321614586
train-09953,0,0.0,0.0
train-09954,0,0.0,0.0
train-09955,85,60.65462747461657,27.943396848790787
train-09956,0,0.0,0.0
train-09957,20,56.92523956298828,22.00491409301758
train-09958,7,165.03863307407926,34.624585832868306
train-09959,10,36.59465026855469,18.08848571777344
train-09960,18,73.01309500800238,32.3951227400038
train-09961,45,98.40782504611543,29.452866384718156
train-09962,0,0.0,0.0
train-09963,11,81.28870114413175,21.219600677490234
train-09964,2,33.33334350585937,19.33334350585937
train-09965,31,70.77795803931451,24.349508100940326
train-09966,0,0.0,0.0
train-09967,3,43.04125467936197,49.838282267252595
train-09968,14,76.90349578857422,45.33988285064697
train-09969,0,0.0,0.0
train-09970,23,54.8123195482337,37.98336153445037
train-09971,21,42.46362068539574,11.887466793968565
train-09972,41,49.764368568978654,29.641900783631858
train-09973,13,71.18804872952975,31.488142160268932
train-09974,9,86.90181816948784,60.33818562825522
train-09975,25,63.37144012451172,34.77009910583496
train-09976,1,74.66665649414062,93.33331298828124
train-09977,7,111.27631051199776,47.748009817940854
train-09978,0,0.0,0.0
train-09979,2,56.53129959106445,7.438232421875
train-09980,0,0.0,0.0
train-09981,14,100.6478167942592,51.02892848423549
train-09982,29,42.75657805081072,21.347882369468948
train-09983,2,33.41176605224609,23.01960754394531
train-09984,9,163.89656660291882,79.09093051486546
train-09985,50,59.390284881591796,18.817155265808104
train-09986,1,134.06175231933594,27.4716796875
train-09987,71,48.29057787505674,23.41004041215064
train-09988,40,73.73219203948975,25.80909094810486
train-09989,0,0.0,0.0
train-09990,2,54.25300598144531,15.09930419921875
train-09991,1,120.23526000976562,71.05876922607422
train-09992,4,63.115318298339844,27.518649816513058
train-09993,3,104.75857035319012,40.09667460123698
train-09994,8,70.0635633468628,66.62234497070311
train-09995,13,63.048371828519386,25.57776847252479
train-09996,2,29.040679931640625,13.967498779296875
train-09997,3,44.38579305013022,15.068074544270836
train-09998,0,0.0,0.0
train-09999,9,46.22221883138022,18.222219891018337
train-10000,9,84.76313993665906,26.238262600368923
train-10001,12,159.99999046325684,77.6666736602783
train-10002,5,40.61319885253905,16.051434326171876
train-10003,0,0.0,0.0
train-10004,0,0.0,0.0
train-10005,3,30.05265299479167,10.56421407063802
train-10006,0,0.0,0.0
train-10007,7,187.80952671595986,47.42856979370117
train-10008,0,0.0,0.0
train-10009,19,21.98171756142064,25.99802117598684
train-10010,9,51.23395877414279,23.021923489040798
train-10011,12,23.483112335205078,8.864741007486979
train-10012,28,61.91563728877476,19.690889358520508
train-10013,20,71.21640396118164,28.044556045532225
train-10014,5,74.44729385375976,19.52740478515625
train-10015,13,103.34466611422023,43.38447981614333
train-10016,0,0.0,0.0
train-10017,5,132.21815032958983,44.00198211669922
train-10018,4,14.317951202392578,21.21025848388672
train-10019,5,85.80957336425782,29.38946533203125
train-10020,0,0.0,0.0
train-10021,2,43.21330261230469,22.905288696289066
train-10022,15,46.51091613769531,21.95208129882813
train-10023,1,12.0,34.666671752929695
train-10024,6,47.91284942626953,13.562968571980797
train-10025,0,0.0,0.0
train-10026,4,124.0,39.33333015441895
train-10027,6,57.938194274902344,64.57790629069011
train-10028,8,92.01960277557372,40.40240478515625
train-10029,4,31.54958248138428,11.656326293945312
train-10030,37,67.98867060687091,16.978164724401527
train-10031,0,0.0,0.0
train-10032,10,126.72007751464844,43.072140502929685
train-10033,1,58.933349609375,9.86663818359375
train-10034,3,89.23453267415363,32.93736775716146
train-10035,25,38.88935974121094,17.67803955078125
train-10036,10,51.82734832763672,8.161663818359376
train-10037,5,181.16025390625,32.312109375
train-10038,12,63.02778069178264,25.922889391581222
train-10039,0,0.0,0.0
train-10040,8,115.51358985900879,41.968692779541016
train-10041,34,41.30919490141027,18.39261127920712
train-10042,6,27.19595082600911,18.41381772359212
train-10043,2,215.2802276611328,45.37060165405274
train-10044,34,72.20285729800953,21.262191772460934
train-10045,5,36.24153137207031,16.437200927734374
train-10046,15,59.82222188313803,20.177780787150066
train-10047,3,62.88433329264322,13.873683293660484
train-10048,5,32.773915481567386,12.249951171875
train-10049,1,30.66667175292969,22.66667175292969
train-10050,4,72.93400573730469,8.96563720703125
train-10051,0,0.0,0.0
train-10052,0,0.0,0.0
train-10053,0,0.0,0.0
train-10054,0,0.0,0.0
train-10055,22,52.75770291415128,26.19718343561345
train-10056,0,0.0,0.0
train-10057,0,0.0,0.0
train-10058,13,54.70919198256272,45.53883479191707
train-10059,46,51.226191976796024,16.765234864276387
train-10060,0,0.0,0.0
train-10061,3,182.18843587239587,19.59722900390625
train-10062,70,49.68365315028599,20.11663646697998
train-10063,0,0.0,0.0
train-10064,4,72.5259313583374,23.66533660888672
train-10065,16,45.32372093200684,24.505598068237305
train-10066,39,107.30352313701924,36.93198776245117
train-10067,3,231.8123677571615,46.20097859700522
train-10068,21,53.16812315441314,20.894808814639138
train-10069,0,0.0,0.0
train-10070,3,183.9613342285156,88.508544921875
train-10071,3,139.906494140625,96.72698974609376
train-10072,41,68.0078918643114,19.504642765696452
train-10073,11,55.29718572443182,17.384378259832207
train-10074,18,46.22221374511719,15.259259382883705
train-10075,21,76.73106656755719,33.645577884855726
train-10076,6,82.22222518920898,32.22222264607748
train-10077,5,42.666664123535156,19.46666870117188
train-10078,7,25.17175783429827,21.680131639753064
train-10079,19,120.8194021927683,50.76074379368831
train-10080,15,85.36711654663084,43.31209208170572
train-10081,1,222.6666717529297,20.0
train-10082,0,0.0,0.0
train-10083,1,29.333332061767575,13.33331298828125
train-10084,3,90.09306844075519,11.669404983520508
train-10085,18,118.10434659322101,45.56084378560385
train-10086,2,33.063064575195305,10.288290023803713
train-10087,6,48.86977132161458,39.87813568115234
train-10088,6,125.34864044189452,58.00652058919272
train-10089,23,71.09187814463739,32.57437606479811
train-10090,1,39.99999237060547,14.666671752929688
train-10091,43,78.41985658157704,20.380862391272252
train-10092,16,60.81813883781433,14.217721939086914
train-10093,54,44.34405099021064,20.41297096676297
train-10094,0,0.0,0.0
train-10095,0,0.0,0.0
train-10096,4,22.66667175292969,27.000015258789066
train-10097,0,0.0,0.0
train-10098,3,52.0,13.777781168619793
train-10099,25,53.485287246704104,19.367756805419926
train-10100,10,87.60000610351562,15.733336639404294
train-10101,4,152.05554962158203,44.07194519042969
train-10102,8,105.10226440429688,20.006351470947266
train-10103,5,32.621942138671876,18.0777099609375
train-10104,0,0.0,0.0
train-10105,0,0.0,0.0
train-10106,16,46.192705392837524,16.157258987426758
train-10107,0,0.0,0.0
train-10108,37,58.78201415087726,19.200464197107266
train-10109,1,13.33331298828125,5.33331298828125
train-10110,23,73.55430669369905,31.66402468474015
train-10111,24,84.23849678039552,45.55997463067372
train-10112,3,104.88888295491535,25.777776082356766
train-10113,12,121.86298878987628,36.5403029123942
train-10114,14,95.74669129507882,30.53498159136091
train-10115,5,99.76690368652343,26.084259033203125
train-10116,0,0.0,0.0
train-10117,15,80.17526702880859,28.90861377716065
train-10118,7,63.4035895211356,37.55227388654436
train-10119,2,77.8974609375,80.5128173828125
train-10120,0,0.0,0.0
train-10121,1,33.333328247070305,17.333335876464847
train-10122,1,22.66667175292969,14.666656494140625
train-10123,0,0.0,0.0
train-10124,12,235.5889498392741,96.8946310679118
train-10125,13,88.10256576538086,31.999998239370488
train-10126,5,103.73554229736328,25.76967163085937
train-10127,2,23.333332061767575,12.0
train-10128,5,122.93333129882812,35.73333740234375
train-10129,3,64.40043131510417,25.32279459635417
train-10130,3,160.3479970296224,120.87885538736981
train-10131,20,22.53797149658203,10.822872924804688
train-10132,13,61.5567386333759,27.70810875525841
train-10133,4,64.47244262695311,35.321937561035156
train-10134,0,0.0,0.0
train-10135,4,43.83333396911621,15.166656494140625
train-10136,0,0.0,0.0
train-10137,48,41.98271163304647,17.655523618062336
train-10138,2,20.179489135742188,9.564109802246094
train-10139,3,105.38338216145831,15.232126871744793
train-10140,0,0.0,0.0
train-10141,0,0.0,0.0
train-10142,0,0.0,0.0
train-10143,15,55.276988728841154,18.21805241902669
train-10144,4,26.150275230407715,13.013656616210938
train-10145,2,46.128173828125,37.358978271484375
train-10146,0,0.0,0.0
train-10147,34,53.437565074247466,18.986276738783893
train-10148,23,54.05265028580375,28.453079887058426
train-10149,24,109.84240372975668,37.31773885091146
train-10150,0,0.0,0.0
train-10151,11,61.48731855912642,20.09047352183949
train-10152,0,0.0,0.0
train-10153,12,50.403366724650056,24.50097974141439
train-10154,0,0.0,0.0
train-10155,1,49.33333587646485,38.66668701171875
train-10156,31,39.242789483839466,15.276712202256725
train-10157,3,51.15214538574219,22.339975357055664
train-10158,0,0.0,0.0
train-10159,1,54.66665649414063,12.0
train-10160,17,37.354710298426006,12.0499366311466
train-10161,27,40.26894873159903,13.68535366764775
train-10162,0,0.0,0.0
